student_name	problem_name	skill	selection	actual input	subgoal_name	outcome
STU_kEGk STU_kEGk	-7y+3 = -6y-5	subtract	SKILL	3	[-y+3 = -5]subtract	OK
STU_kEGk STU_kEGk	-7y+3 = -6y-5	typein	LHS	-y+3-3	[-y+3-3 = -5-3]typein	OK
STU_kEGk STU_kEGk	-7y+3 = -6y-5	typein	RHS	-8	[-y+3-3 = -5-3]typein	OK
STU_kEGk STU_kEGk	-7y+3 = -6y-5	clt	SKILL	-y+3-3	[-y+3-3 = -5-3]clt	OK
STU_kEGk STU_kEGk	-7y+3 = -6y-5	typein	LHS	-y	FinalAnswer	OK
STU_kEGk STU_kEGk	-7y+3 = -6y-5	typein	RHS	-2	FinalAnswer	ERROR
STU_kEGk STU_kEGk	-7y+3 = -6y-5	typein	RHS	2	FinalAnswer	ERROR
STU_kEGk STU_kEGk	-7y+3 = -6y-5	typein	RHS	8	FinalAnswer	ERROR
STU_kEGk STU_kEGk	-7y+3 = -6y-5	typein	RHS	-8	FinalAnswer	OK
STU_kEGk STU_kEGk	-7y+3 = -6y-5	divide	SKILL	-1	[-y = -8]divide	OK
STU_kEGk STU_kEGk	-7y+3 = -6y-5	typein	LHS	-y/-1	[-y/-1 = -8/-1]typein	OK
STU_kEGk STU_kEGk	-7y+3 = -6y-5	typein	RHS	8	[-y/-1 = -8/-1]typein	OK
STU_kEGk STU_kEGk	-7y+3 = -6y-5	rf	SKILL	-y/-1	[-y/-1 = -8/-1]rf	OK
STU_kEGk STU_kEGk	-7y+3 = -6y-5	typein	LHS	-y	FinalAnswer	BUG
STU_kEGk STU_kEGk	-7y+3 = -6y-5	typein	LHS	y	FinalAnswer	OK
STU_kEGk STU_kEGk	-2+6y = -5-1y	add	SKILL	y	[-2+6y = -5-1y]add	OK
STU_kEGk STU_kEGk	-2+6y = -5-1y	typein	LHS	-2+6y+y	[-2+6y+y = -5-1y+y]typein	OK
STU_kEGk STU_kEGk	-2+6y = -5-1y	typein	RHS	-5-1y+y	[-2+6y+y = -5-1y+y]typein	OK
STU_kEGk STU_kEGk	-2+6y = -5-1y	clt	SKILL	-5-1y+y	[-2+6y+y = -5-1y+y]clt	OK
STU_kEGk STU_kEGk	-2+6y = -5-1y	typein	RHS	-5-2y	FinalAnswer	BUG
STU_kEGk STU_kEGk	-2+6y = -5-1y	typein	RHS	-5	FinalAnswer	OK
STU_kEGk STU_kEGk	-2+6y = -5-1y	typein	LHS	-2+6y	FinalAnswer	BUG
STU_kEGk STU_kEGk	-2+6y = -5-1y	typein	LHS	-2	FinalAnswer	BUG
STU_kEGk STU_kEGk	-2+6y = -5-1y	typein	LHS	4	FinalAnswer	BUG
STU_kEGk STU_kEGk	-2+6y = -5-1y	typein	LHS	2	FinalAnswer	BUG
STU_kEGk STU_kEGk	-2+6y = -5-1y	typein	LHS	2+6	FinalAnswer	BUG
STU_kEGk STU_kEGk	-2+6y = -5-1y	typein	LHS	2+7y	FinalAnswer	BUG
STU_kEGk STU_kEGk	-2+6y = -5-1y	typein	LHS	-2+7y	FinalAnswer	OK
STU_kEGk STU_kEGk	-2+6y = -5-1y	add	SKILL	2	[-2+7y = -5]add	OK
STU_kEGk STU_kEGk	-2+6y = -5-1y	typein	LHS	-2+7y+2	[-2+7y+2 = -5+2]typein	OK
STU_kEGk STU_kEGk	-2+6y = -5-1y	typein	RHS	-3	[-2+7y+2 = -5+2]typein	OK
STU_kEGk STU_kEGk	-2+6y = -5-1y	clt	SKILL	-2+7y+2	[-2+7y+2 = -5+2]clt	OK
STU_kEGk STU_kEGk	-2+6y = -5-1y	typein	LHS	7y	FinalAnswer	OK
STU_kEGk STU_kEGk	-2+6y = -5-1y	typein	RHS	-7	FinalAnswer	ERROR
STU_kEGk STU_kEGk	-2+6y = -5-1y	typein	RHS	-3	FinalAnswer	OK
STU_kEGk STU_kEGk	-2+6y = -5-1y	divide	SKILL	7	[7y = -3]divide	OK
STU_kEGk STU_kEGk	-2+6y = -5-1y	typein	LHS	7y/7	[7y/7 = -3/7]typein	OK
STU_kEGk STU_kEGk	-2+6y = -5-1y	typein	RHS	3/7	[7y/7 = -3/7]typein	BUG
STU_kEGk STU_kEGk	-2+6y = -5-1y	typein	RHS	-0.428571429	[7y/7 = -3/7]typein	OK
STU_kEGk STU_kEGk	-2+6y = -5-1y	rf	SKILL	7y/7	[7y/7 = -3/7]rf	OK
STU_kEGk STU_kEGk	-2+6y = -5-1y	typein	LHS	y	FinalAnswer	OK
STU_kEGk STU_kEGk	-4y-7 = 2y-6	subtract	SKILL	2y	[-4y-7 = 2y-6]subtract	OK
STU_kEGk STU_kEGk	-4y-7 = 2y-6	typein	LHS	-4y-7-2y	[-4y-7-2y = 2y-6-2y]typein	OK
STU_kEGk STU_kEGk	-4y-7 = 2y-6	typein	RHS	2y-6-2y	[-4y-7-2y = 2y-6-2y]typein	OK
STU_kEGk STU_kEGk	-4y-7 = 2y-6	clt	SKILL	2y-6-2y	[-4y-7-2y = 2y-6-2y]clt	OK
STU_kEGk STU_kEGk	-4y-7 = 2y-6	typein	RHS	-6	FinalAnswer	OK
STU_kEGk STU_kEGk	-4y-7 = 2y-6	typein	LHS	6y-7	FinalAnswer	BUG
STU_kEGk STU_kEGk	-4y-7 = 2y-6	typein	LHS	-6y-7	FinalAnswer	OK
STU_kEGk STU_kEGk	-4y-7 = 2y-6	add	SKILL	7	[-6y-7 = -6]add	OK
STU_kEGk STU_kEGk	-4y-7 = 2y-6	typein	LHS	-6y-7+7	[-6y-7+7 = -6+7]typein	OK
STU_kEGk STU_kEGk	-4y-7 = 2y-6	typein	RHS	1	[-6y-7+7 = -6+7]typein	OK
STU_kEGk STU_kEGk	-4y-7 = 2y-6	clt	SKILL	-6y-7+7	[-6y-7+7 = -6+7]clt	OK
STU_kEGk STU_kEGk	-4y-7 = 2y-6	typein	LHS	-6	FinalAnswer	BUG
STU_kEGk STU_kEGk	-4y-7 = 2y-6	typein	LHS	-6y	FinalAnswer	OK
STU_kEGk STU_kEGk	-4y-7 = 2y-6	typein	RHS	-13	FinalAnswer	ERROR
STU_kEGk STU_kEGk	-4y-7 = 2y-6	typein	RHS	1	FinalAnswer	OK
STU_kEGk STU_kEGk	-4y-7 = 2y-6	divide	SKILL	-6	[-6y = 1]divide	OK
STU_kEGk STU_kEGk	-4y-7 = 2y-6	typein	LHS	1	[-6y/-6 = 1/-6]typein	BUG
STU_kEGk STU_kEGk	-4y-7 = 2y-6	typein	LHS	-6y/-6	[-6y/-6 = 1/-6]typein	OK
STU_kEGk STU_kEGk	-4y-7 = 2y-6	typein	RHS	1/-6	[-6y/-6 = 1/-6]typein	OK
STU_kEGk STU_kEGk	-4y-7 = 2y-6	rf	SKILL	-6y/-6	[-6y/-6 = 1/-6]rf	OK
STU_kEGk STU_kEGk	-4y-7 = 2y-6	typein	LHS	y	FinalAnswer	OK
STU_kEGk STU_kEGk	-1-3x = 10+3x	subtract	SKILL	3x	[-1-3x = 10+3x]subtract	OK
STU_kEGk STU_kEGk	-1-3x = 10+3x	typein	LHS	-1-3x-3x	[-1-3x-3x = 10+3x-3x]typein	OK
STU_kEGk STU_kEGk	-1-3x = 10+3x	typein	RHS	10+3x-3x	[-1-3x-3x = 10+3x-3x]typein	OK
STU_kEGk STU_kEGk	-1-3x = 10+3x	clt	SKILL	10+3x-3x	[-1-3x-3x = 10+3x-3x]clt	OK
STU_kEGk STU_kEGk	-1-3x = 10+3x	typein	RHS	10	FinalAnswer	OK
STU_kEGk STU_kEGk	-1-3x = 10+3x	typein	LHS	-1	FinalAnswer	BUG
STU_kEGk STU_kEGk	-1-3x = 10+3x	typein	LHS	1	FinalAnswer	BUG
STU_kEGk STU_kEGk	-1-3x = 10+3x	typein	LHS	-1-9x	FinalAnswer	BUG
STU_kEGk STU_kEGk	-1-3x = 10+3x	typein	LHS	-1x.	FinalAnswer	BUG
STU_kEGk STU_kEGk	-1-3x = 10+3x	typein	LHS	-1x	FinalAnswer	BUG
STU_kEGk STU_kEGk	9y-8 = -7-4y	add	SKILL	4y	[9y-8 = -7-4y]add	OK
STU_kEGk STU_kEGk	9y-8 = -7-4y	typein	LHS	9y-8+4y	[9y-8+4y = -7-4y+4y]typein	OK
STU_kEGk STU_kEGk	9y-8 = -7-4y	add	SKILL	9x	[4x+9 = -6-9x]add	OK
STU_kEGk STU_kEGk	9y-8 = -7-4y	typein	LHS	4x+9+9x	[4x+9+9x = -6-9x+9x]typein	OK
STU_kEGk STU_kEGk	9y-8 = -7-4y	typein	RHS	-6-9x+9x	[4x+9+9x = -6-9x+9x]typein	OK
STU_kEGk STU_kEGk	9y-8 = -7-4y	clt	SKILL	4x+9+9x	[4x+9+9x = -6-9x+9x]clt	OK
STU_kEGk STU_kEGk	9y-8 = -7-4y	typein	LHS	4x	FinalAnswer	BUG
STU_kEGk STU_kEGk	9y-8 = -7-4y	typein	LHS	9	FinalAnswer	BUG
STU_kEGk STU_kEGk	9y-8 = -7-4y	typein	LHS	9x	FinalAnswer	BUG
STU_kEGk STU_kEGk	9y-8 = -7-4y	typein	LHS	13x+9	FinalAnswer	OK
STU_kEGk STU_kEGk	9y-8 = -7-4y	mt	SKILL		[13x+9 = -6-9x+9x]mt	ERROR
STU_kEGk STU_kEGk	9y-8 = -7-4y	clt	SKILL	-6-9x+9x	[13x+9 = -6-9x+9x]clt	OK
STU_kEGk STU_kEGk	9y-8 = -7-4y	typein	RHS	-6	FinalAnswer	OK
STU_kEGk STU_kEGk	9y-8 = -7-4y	subtract	SKILL	9	[13x+9 = -6]subtract	OK
STU_kEGk STU_kEGk	9y-8 = -7-4y	typein	LHS	13x+9-9	[13x+9-9 = -6-9]typein	OK
STU_kEGk STU_kEGk	9y-8 = -7-4y	typein	RHS	-15	[13x+9-9 = -6-9]typein	OK
STU_kEGk STU_kEGk	9y-8 = -7-4y	clt	SKILL	13x+9-9	[13x+9-9 = -6-9]clt	OK
STU_kEGk STU_kEGk	9y-8 = -7-4y	typein	LHS	13x	FinalAnswer	OK
STU_kEGk STU_kEGk	9y-8 = -7-4y	typein	RHS	-15	FinalAnswer	OK
STU_kEGk STU_kEGk	9y-8 = -7-4y	divide	SKILL	13	[13x = -15]divide	OK
STU_kEGk STU_kEGk	9y-8 = -7-4y	typein	LHS	13x/13	[13x/13 = -15/13]typein	OK
STU_kEGk STU_kEGk	9y-8 = -7-4y	typein	RHS	-1.153846154	[13x/13 = -15/13]typein	OK
STU_kEGk STU_kEGk	9y-8 = -7-4y	rf	SKILL	13x/13	[13x/13 = -15/13]rf	OK
STU_kEGk STU_kEGk	9y-8 = -7-4y	typein	LHS	x	FinalAnswer	OK
STU_kEGk STU_kEGk	-5x+3 = 10-5x	add	SKILL	5x	[-5x+3 = 10-5x]add	OK
STU_kEGk STU_kEGk	-5x+3 = 10-5x	typein	LHS	-5x+3+5x	[-5x+3+5x = 10-5x+5x]typein	OK
STU_kEGk STU_kEGk	-5x+3 = 10-5x	typein	RHS	10-5x+5x	[-5x+3+5x = 10-5x+5x]typein	OK
STU_kEGk STU_kEGk	-5x+3 = 10-5x	clt	SKILL	10-5x+5x	[-5x+3+5x = 10-5x+5x]clt	OK
STU_kEGk STU_kEGk	-5x+3 = 10-5x	typein	RHS	10	FinalAnswer	OK
STU_kEGk STU_kEGk	-5x+3 = 10-5x	typein	LHS	3	FinalAnswer	OK
STU_kEGk STU_kEGk	-5x+3 = 10-5x	divide	SKILL	3	[3 = 10]divide	BUG
STU_kEGk STU_kEGk	2+2y = -9y+9	subtract	SKILL	2y	[2+2y = -9y+9]subtract	OK
STU_kEGk STU_kEGk	2+2y = -9y+9	typein	LHS	2+2y-2y	[2+2y-2y = -9y+9-2y]typein	OK
STU_kEGk STU_kEGk	2+2y = -9y+9	typein	RHS	-9y+9-2y	[2+2y-2y = -9y+9-2y]typein	OK
STU_kEGk STU_kEGk	2+2y = -9y+9	clt	SKILL	2+2y-2y	[2+2y-2y = -9y+9-2y]clt	OK
STU_kEGk STU_kEGk	2+2y = -9y+9	typein	LHS	2	FinalAnswer	OK
STU_kEGk STU_kEGk	2+2y = -9y+9	typein	RHS	2	FinalAnswer	BUG
STU_kEGk STU_kEGk	2+2y = -9y+9	typein	RHS	9+7y	FinalAnswer	BUG
STU_kEGk STU_kEGk	2+2y = -9y+9	typein	RHS	9+-11y	FinalAnswer	OK
STU_kEGk STU_kEGk	2+2y = -9y+9	subtract	SKILL	9	[2 = 9-11y]subtract	OK
STU_kEGk STU_kEGk	2+2y = -9y+9	typein	LHS	2-9	[2-9 = 9-11y-9]typein	OK
STU_kEGk STU_kEGk	2+2y = -9y+9	typein	RHS	9-11y-9	[2-9 = 9-11y-9]typein	OK
STU_kEGk STU_kEGk	2+2y = -9y+9	clt	SKILL	9-11y-9	[2-9 = 9-11y-9]clt	OK
STU_kEGk STU_kEGk	2+2y = -9y+9	typein	RHS	11y	FinalAnswer	BUG
STU_kEGk STU_kEGk	2+2y = -9y+9	typein	RHS	-11y	FinalAnswer	OK
STU_kEGk STU_kEGk	2+2y = -9y+9	typein	LHS	7	FinalAnswer	ERROR
STU_kEGk STU_kEGk	2+2y = -9y+9	typein	LHS	-11	FinalAnswer	ERROR
STU_kEGk STU_kEGk	2+2y = -9y+9	typein	LHS	11	FinalAnswer	ERROR
STU_kEGk STU_kEGk	2+2y = -9y+9	typein	LHS	-7	FinalAnswer	OK
STU_kEGk STU_kEGk	2+2y = -9y+9	divide	SKILL	-11	[-7 = -11y]divide	OK
STU_kEGk STU_kEGk	2+2y = -9y+9	typein	LHS	0.636363636	[-7/-11 = -11y/-11]typein	OK
STU_kEGk STU_kEGk	2+2y = -9y+9	typein	RHS	-11y/-11	[-7/-11 = -11y/-11]typein	OK
STU_kEGk STU_kEGk	2+2y = -9y+9	rf	SKILL	-11y/-11	[-7/-11 = -11y/-11]rf	OK
STU_kEGk STU_kEGk	2+2y = -9y+9	typein	RHS	y	FinalAnswer	OK
STU_kEGk STU_kEGk	-4y-6 = -10y-6	add	SKILL	10y	[-4y-6 = -10y-6]add	OK
STU_kEGk STU_kEGk	-4y-6 = -10y-6	typein	LHS	-4y-6+10y	[-4y-6+10y = -10y-6+10y]typein	OK
STU_kEGk STU_kEGk	-4y-6 = -10y-6	typein	RHS	-10y*6-10y	[-4y-6+10y = -10y-6+10y]typein	ERROR
STU_kEGk STU_kEGk	-4y-6 = -10y-6	typein	RHS	-10y*-6-10y	[-4y-6+10y = -10y-6+10y]typein	ERROR
STU_kEGk STU_kEGk	-4y-6 = -10y-6	typein	RHS	-10y-6+10y	[-4y-6+10y = -10y-6+10y]typein	OK
STU_kEGk STU_kEGk	-4y-6 = -10y-6	clt	SKILL	-10y-6+10y	[-4y-6+10y = -10y-6+10y]clt	OK
STU_kEGk STU_kEGk	-4y-6 = -10y-6	typein	RHS	-6	FinalAnswer	OK
STU_kEGk STU_kEGk	-4y-6 = -10y-6	typein	LHS	6y+10y	FinalAnswer	BUG
STU_kEGk STU_kEGk	-4y-6 = -10y-6	typein	LHS	6+10y	FinalAnswer	BUG
STU_kEGk STU_kEGk	-4y-6 = -10y-6	typein	LHS	-6+10y	FinalAnswer	BUG
STU_kEGk STU_kEGk	-4y-6 = -10y-6	typein	LHS	-6+2y	FinalAnswer	BUG
STU_kEGk STU_kEGk	-4y-6 = -10y-6	typein	LHS	-6+-2y	FinalAnswer	BUG
STU_kEGk STU_kEGk	-4y-6 = -10y-6	typein	LHS	-6+-10y	FinalAnswer	BUG
STU_kEGk STU_kEGk	-4y-6 = -10y-6	typein	LHS	6y+-6	FinalAnswer	OK
STU_kEGk STU_kEGk	-4y-6 = -10y-6	add	SKILL	6	[6y-6 = -6]add	OK
STU_kEGk STU_kEGk	-4y-6 = -10y-6	typein	LHS	6y-6+6	[6y-6+6 = -6+6]typein	OK
STU_kEGk STU_kEGk	-4y-6 = -10y-6	typein	RHS	0	[6y-6+6 = -6+6]typein	OK
STU_kEGk STU_kEGk	-4y-6 = -10y-6	clt	SKILL	6y-6+6	[6y-6+6 = -6+6]clt	OK
STU_kEGk STU_kEGk	-4y-6 = -10y-6	typein	LHS	6y	FinalAnswer	OK
STU_kEGk STU_kEGk	-4y-6 = -10y-6	typein	RHS	-12	FinalAnswer	ERROR
STU_kEGk STU_kEGk	-4y-6 = -10y-6	typein	RHS	-1	FinalAnswer	ERROR
STU_kEGk STU_kEGk	-4y-6 = -10y-6	typein	RHS	6	FinalAnswer	ERROR
STU_kEGk STU_kEGk	-4y-6 = -10y-6	typein	RHS	0	FinalAnswer	OK
STU_kEGk STU_kEGk	-4y-6 = -10y-6	divide	SKILL	6	[6y = 0]divide	OK
STU_kEGk STU_kEGk	-4y-6 = -10y-6	typein	LHS	6y/6	[6y/6 = 0/6]typein	OK
STU_kEGk STU_kEGk	-4y-6 = -10y-6	typein	RHS	0/6	[6y/6 = 0/6]typein	OK
STU_kEGk STU_kEGk	3x-5 = -6+10x	subtract	SKILL	10x	[3x-5 = -6+10x]subtract	OK
STU_kEGk STU_kEGk	3x-5 = -6+10x	typein	LHS	3x-5-10x	[3x-5-10x = -6+10x-10x]typein	OK
STU_kEGk STU_kEGk	3x-5 = -6+10x	typein	RHS	-6+10x-10x	[3x-5-10x = -6+10x-10x]typein	OK
STU_kEGk STU_kEGk	3x-5 = -6+10x	clt	SKILL	-6+10x-10x	[3x-5-10x = -6+10x-10x]clt	OK
STU_kEGk STU_kEGk	3x-5 = -6+10x	typein	RHS	-6	FinalAnswer	OK
STU_kEGk STU_kEGk	3x-5 = -6+10x	typein	LHS	3x-10x	FinalAnswer	BUG
STU_kEGk STU_kEGk	3x-5 = -6+10x	typein	LHS	-5	FinalAnswer	BUG
STU_kEGk STU_kEGk	3x-5 = -6+10x	typein	LHS	7x-5	FinalAnswer	BUG
STU_kEGk STU_kEGk	3x-5 = -6+10x	typein	LHS	-7x-5	FinalAnswer	OK
STU_kEGk STU_kEGk	3x-5 = -6+10x	add	SKILL	5	[-7x-5 = -6]add	OK
STU_kEGk STU_kEGk	3x-5 = -6+10x	typein	LHS	-7x-5+5	[-7x-5+5 = -6+5]typein	OK
STU_kEGk STU_kEGk	3x-5 = -6+10x	typein	RHS	-1	[-7x-5+5 = -6+5]typein	OK
STU_kEGk STU_kEGk	3x-5 = -6+10x	clt	SKILL	-7x-5+5	[-7x-5+5 = -6+5]clt	OK
STU_kEGk STU_kEGk	3x-5 = -6+10x	typein	LHS	-7x	FinalAnswer	OK
STU_kEGk STU_kEGk	3x-5 = -6+10x	typein	RHS	1	FinalAnswer	ERROR
STU_kEGk STU_kEGk	3x-5 = -6+10x	typein	RHS	-1	FinalAnswer	OK
STU_kEGk STU_kEGk	3x-5 = -6+10x	divide	SKILL	-7	[-7x = -1]divide	OK
STU_kEGk STU_kEGk	3x-5 = -6+10x	typein	LHS	-7x/-7	[-7x/-7 = -1/-7]typein	OK
STU_kEGk STU_kEGk	3x-5 = -6+10x	typein	RHS	0.142857143	[-7x/-7 = -1/-7]typein	OK
STU_kEGk STU_kEGk	3x-5 = -6+10x	rf	SKILL	-7x/-7	[-7x/-7 = -1/-7]rf	OK
STU_kEGk STU_kEGk	3x-5 = -6+10x	typein	LHS	x	FinalAnswer	OK
STU_kEGk STU_kEGk	3x-5 = -6+10x	auto-fill	RHS	0.142857143	FinalAnswer	OK
STU_kEGk STU_kEGk	-2x+0 = 9-8x	clt	SKILL	-2x+0	[-2x+0 = 9-8x]clt	OK
STU_kEGk STU_kEGk	-2x+0 = 9-8x	typein	LHS	-2x	FinalAnswer	OK
STU_kEGk STU_kEGk	-2x+0 = 9-8x	auto-fill	RHS	9-8x	FinalAnswer	OK
STU_kEGk STU_kEGk	-2x+0 = 9-8x	subtract	SKILL	-8	[-2x = 9-8x]subtract	ERROR
STU_kEGk STU_kEGk	-2x+0 = 9-8x	subtract	SKILL	-8x	[-2x = 9-8x]subtract	OK
STU_kEGk STU_kEGk	-2x+0 = 9-8x	typein	LHS	-2x-(-8x)	[-2x-(-8x) = 9-8x-(-8x)]typein	OK
STU_kEGk STU_kEGk	-2x+0 = 9-8x	typein	RHS	9-8x-(-8x)	[-2x-(-8x) = 9-8x-(-8x)]typein	OK
STU_kEGk STU_kEGk	-2x+0 = 9-8x	clt	SKILL	9-8x+8x	[-2x+8x = 9-8x+8x]clt	OK
STU_kEGk STU_kEGk	-2x+0 = 9-8x	typein	RHS	9	FinalAnswer	OK
STU_kEGk STU_kEGk	-2x+0 = 9-8x	typein	LHS	-6	FinalAnswer	ERROR
STU_kEGk STU_kEGk	-2x+0 = 9-8x	typein	LHS	-6	FinalAnswer	ERROR
STU_kEGk STU_kEGk	-2x+0 = 9-8x	typein	LHS	6	FinalAnswer	ERROR
STU_kEGk STU_kEGk	-2x+0 = 9-8x	typein	LHS	6x	FinalAnswer	OK
STU_kEGk STU_kEGk	-2x+0 = 9-8x	rf	SKILL		[6x = 9]rf	ERROR
STU_kEGk STU_kEGk	-2x+0 = 9-8x	divide	SKILL	6	[6x = 9]divide	OK
STU_kEGk STU_kEGk	-2x+0 = 9-8x	typein	LHS	6x/6	[6x/6 = 9/6]typein	OK
STU_kEGk STU_kEGk	-2x+0 = 9-8x	typein	RHS	9/6	[6x/6 = 9/6]typein	OK
STU_kEGk STU_kEGk	-2x+0 = 9-8x	rf	SKILL	6x/6	[6x/6 = 9/6]rf	OK
STU_kEGk STU_kEGk	-2x+0 = 9-8x	typein	LHS	x	FinalAnswer	OK
STU_kEGk STU_kEGk	8x-4 = 4+1x	subtract	SKILL	1x	[8x-4 = 4+1x]subtract	OK
STU_kEGk STU_kEGk	8x-4 = 4+1x	typein	LHS	8x-4-1x	[8x-4-1x = 4+1x-1x]typein	OK
STU_kEGk STU_kEGk	8x-4 = 4+1x	typein	RHS	4+1x-1x	[8x-4-1x = 4+1x-1x]typein	OK
STU_kEGk STU_kEGk	8x-4 = 4+1x	clt	SKILL	4+1x-1x	[8x-4-1x = 4+1x-1x]clt	OK
STU_kEGk STU_kEGk	8x-4 = 4+1x	typein	RHS	4	FinalAnswer	OK
STU_kEGk STU_kEGk	8x-4 = 4+1x	typein	LHS	-7x-4	FinalAnswer	BUG
STU_kEGk STU_kEGk	8x-4 = 4+1x	typein	LHS	7x-4	FinalAnswer	OK
STU_kEGk STU_kEGk	8x-4 = 4+1x	add	SKILL	4	[7x-4 = 4]add	OK
STU_kEGk STU_kEGk	8x-4 = 4+1x	typein	LHS	7x-4+4	[7x-4+4 = 4+4]typein	OK
STU_kEGk STU_kEGk	8x-4 = 4+1x	typein	RHS	4+4	[7x-4+4 = 4+4]typein	OK
STU_kEGk STU_kEGk	8x-4 = 4+1x	clt	SKILL	7x-4+4	[7x-4+4 = 4+4]clt	OK
STU_kEGk STU_kEGk	8x-4 = 4+1x	typein	LHS	7x	FinalAnswer	OK
STU_kEGk STU_kEGk	8x-4 = 4+1x	typein	RHS	8	FinalAnswer	OK
STU_kEGk STU_kEGk	8x-4 = 4+1x	divide	SKILL	7	[7x = 8]divide	OK
STU_kEGk STU_kEGk	8x-4 = 4+1x	typein	LHS	7x/7	[7x/7 = 8/7]typein	OK
STU_kEGk STU_kEGk	8x-4 = 4+1x	typein	RHS	8/7	[7x/7 = 8/7]typein	OK
STU_kEGk STU_kEGk	8x-4 = 4+1x	rf	SKILL	7x/7	[7x/7 = 8/7]rf	OK
STU_kEGk STU_kEGk	8x-4 = 4+1x	typein	LHS	x	FinalAnswer	OK
STU_kEGk STU_kEGk	-5y-7 = -5-1y	add	SKILL	y	[-5y-7 = -5-1y]add	OK
STU_kEGk STU_kEGk	-5y-7 = -5-1y	typein	LHS	-5y-7+y	[-5y-7+y = -5-1y+y]typein	OK
STU_kEGk STU_kEGk	-5y-7 = -5-1y	typein	RHS	-5-1y+y	[-5y-7+y = -5-1y+y]typein	OK
STU_kEGk STU_kEGk	-5y-7 = -5-1y	clt	SKILL	-5-1y+y	[-5y-7+y = -5-1y+y]clt	OK
STU_kEGk STU_kEGk	-5y-7 = -5-1y	typein	RHS	-5+2y	FinalAnswer	BUG
STU_kEGk STU_kEGk	-5y-7 = -5-1y	typein	RHS	-5+-1y	FinalAnswer	BUG
STU_kEGk STU_kEGk	-5y-7 = -5-1y	typein	RHS	-5+1y	FinalAnswer	BUG
STU_kEGk STU_kEGk	-5y-7 = -5-1y	typein	RHS	-5-1y	FinalAnswer	BUG
STU_kEGk STU_kEGk	-5y-7 = -5-1y	typein	RHS	-5	FinalAnswer	OK
STU_kEGk STU_kEGk	-5y-7 = -5-1y	typein	LHS	-5y+y	FinalAnswer	BUG
STU_kEGk STU_kEGk	-5y-7 = -5-1y	typein	LHS	-4y+-7	FinalAnswer	OK
STU_kEGk STU_kEGk	-5y-7 = -5-1y	add	SKILL	7	[-4y-7 = -5]add	OK
STU_kEGk STU_kEGk	-5y-7 = -5-1y	typein	LHS	-4y-7+7	[-4y-7+7 = -5+7]typein	OK
STU_kEGk STU_kEGk	-5y-7 = -5-1y	typein	RHS	2	[-4y-7+7 = -5+7]typein	OK
STU_kEGk STU_kEGk	-5y-7 = -5-1y	clt	SKILL	2	[-4y-7+7 = -5+7]clt	OK
STU_kEGk STU_kEGk	-5y-7 = -5-1y	typein	RHS	2	FinalAnswer	OK
STU_kEGk STU_kEGk	-5y-7 = -5-1y	typein	LHS	-4y	FinalAnswer	OK
STU_kEGk STU_kEGk	-5y-7 = -5-1y	divide	SKILL	-4	[-4y = 2]divide	OK
STU_kEGk STU_kEGk	-5y-7 = -5-1y	typein	LHS	1	[-4y/-4 = 2/-4]typein	ERROR
STU_kEGk STU_kEGk	-5y-7 = -5-1y	typein	LHS	-4y/-4	[-4y/-4 = 2/-4]typein	OK
STU_kEGk STU_kEGk	-5y-7 = -5-1y	typein	RHS	2/-4	[-4y/-4 = 2/-4]typein	OK
STU_kEGk STU_kEGk	-5y-7 = -5-1y	rf	SKILL	-4y/-4	[-4y/-4 = 2/-4]rf	OK
STU_kEGk STU_kEGk	-5y-7 = -5-1y	typein	LHS	y	FinalAnswer	OK
STU_kEGk STU_kEGk	-5x+4 = -8-4x	add	SKILL	4x	[-5x+4 = -8-4x]add	OK
STU_kEGk STU_kEGk	-5x+4 = -8-4x	typein	LHS	-5x+4+4x	[-5x+4+4x = -8-4x+4x]typein	OK
STU_kEGk STU_kEGk	-5x+4 = -8-4x	typein	RHS	-8-4x+4x	[-5x+4+4x = -8-4x+4x]typein	OK
STU_kEGk STU_kEGk	-5x+4 = -8-4x	clt	SKILL	-8-4x+4x	[-5x+4+4x = -8-4x+4x]clt	OK
STU_kEGk STU_kEGk	-5x+4 = -8-4x	typein	RHS	-8	FinalAnswer	OK
STU_kEGk STU_kEGk	-5x+4 = -8-4x	typein	LHS	-1x+4	FinalAnswer	OK
STU_kEGk STU_kEGk	-5x+4 = -8-4x	subtract	SKILL	4	[-x+4 = -8]subtract	OK
STU_kEGk STU_kEGk	-5x+4 = -8-4x	typein	LHS	-x+4-4	[-x+4-4 = -8-4]typein	OK
STU_kEGk STU_kEGk	-5x+4 = -8-4x	typein	RHS	-12	[-x+4-4 = -8-4]typein	OK
STU_kEGk STU_kEGk	-5x+4 = -8-4x	clt	SKILL	-x+4-4	[-x+4-4 = -8-4]clt	OK
STU_kEGk STU_kEGk	-5x+4 = -8-4x	typein	LHS	-x	FinalAnswer	OK
STU_kEGk STU_kEGk	-5x+4 = -8-4x	typein	RHS	12	FinalAnswer	ERROR
STU_kEGk STU_kEGk	-5x+4 = -8-4x	typein	RHS	-12	FinalAnswer	OK
STU_kEGk STU_kEGk	-5x+4 = -8-4x	divide	SKILL	-1	[-x = -12]divide	OK
STU_kEGk STU_kEGk	-5x+4 = -8-4x	typein	LHS	-x/-1	[-x/-1 = -12/-1]typein	OK
